day,id,reason
67113,149587,dehydration
67113,154398,starvation
67114,112698,dehydration
67114,148112,dehydration
67114,154223,dehydration
67114,154648,dehydration
67114,155821,dehydration
67114,156362,dehydration
67115,149358,starvation
67117,156363,dehydration
67118,150377,starvation
67118,152788,starvation
67119,153555,dehydration
67119,156456,starvation
67120,151765,dehydration
67120,153789,starvation
67120,156421,starvation
67120,156448,starvation
67121,147071,dehydration
67121,149347,dehydration
67121,154370,dehydration
67121,155354,starvation
67121,155581,starvation
67121,155851,dehydration
67121,155900,starvation
67121,155908,starvation
67121,156113,starvation
67121,156118,starvation
67121,156268,starvation
67121,156507,starvation
67121,156548,starvation
67121,156655,dehydration
67121,156657,dehydration
67122,139004,starvation
67122,149841,dehydration
67122,155434,starvation
67122,155862,dehydration
67122,155982,starvation
67122,156014,starvation
67122,156109,dehydration
67122,156311,starvation
67122,156500,dehydration
67123,154748,dehydration
67123,154878,dehydration
67123,155291,dehydration
67123,155436,starvation
67123,155562,starvation
67123,155675,starvation
67123,155733,starvation
67123,155841,starvation
67123,156040,starvation
67123,156050,starvation
67124,149082,dehydration
67124,156071,dehydration
67125,112888,starvation
67125,139148,starvation
67125,150351,dehydration
67127,152350,dehydration
67127,155625,dehydration
67128,102706,dehydration
67128,155644,starvation
67129,153113,starvation
67129,154111,starvation
67130,120064,dehydration
67130,145390,dehydration
67130,145701,dehydration
67130,154857,dehydration
67131,153849,starvation
67131,154143,starvation
67132,147952,dehydration
67132,155317,dehydration
67132,155322,dehydration
67132,156203,dehydration
67132,156351,dehydration
67134,145150,dehydration
67134,149941,dehydration
67134,150112,dehydration
67134,155041,dehydration
67134,156066,dehydration
67134,156399,starvation
67135,155547,dehydration
67135,156003,starvation
67136,155153,dehydration
67137,147207,starvation
67137,151793,starvation
67137,152376,dehydration
67137,154371,starvation
67137,155559,dehydration
67137,156432,dehydration
67138,153591,dehydration
67138,154029,starvation
67138,154749,starvation
67139,150249,dehydration
67139,155372,dehydration
67140,138556,starvation
67140,151830,dehydration
67140,152093,starvation
67140,155329,dehydration
67140,156340,dehydration
67141,152124,starvation
67141,156283,dehydration
67142,148438,dehydration
67142,155463,dehydration
67143,150947,starvation
67143,154221,starvation
67143,156114,dehydration
67144,146472,dehydration
67144,151389,starvation
67144,152599,dehydration
67144,153949,dehydration
67144,154440,starvation
67145,148937,dehydration
67145,151363,dehydration
67145,151652,starvation
67145,155003,dehydration
67145,155070,dehydration
67146,133088,starvation
67146,148467,starvation
67146,152704,starvation
67146,154563,dehydration
67146,154583,dehydration
67147,132993,dehydration
67147,148389,dehydration
67147,154130,dehydration
67147,154697,dehydration
67148,152009,starvation
67148,153566,starvation
67149,138295,dehydration
67150,148514,starvation
67150,151060,starvation
67150,154573,starvation
67151,116255,dehydration
67151,144897,starvation
67151,151729,starvation
67151,152229,dehydration
67151,153118,starvation
67151,153535,starvation
67152,134179,dehydration
67152,140420,starvation
67152,148833,starvation
67152,151712,starvation
67152,153627,starvation
67152,154890,starvation
67153,147900,starvation
67153,153255,starvation
67153,153762,dehydration
67153,154247,dehydration
67153,155338,dehydration
67153,156170,starvation
67153,156300,starvation
67154,155270,starvation
67155,153052,starvation
67155,155139,dehydration
67155,155727,starvation
67156,121572,dehydration
67156,156646,starvation
67156,156676,dehydration
67157,155567,dehydration
67158,116038,starvation
67158,154047,dehydration
67158,156162,dehydration
67159,132067,dehydration
67159,145532,dehydration
67161,153841,dehydration
67162,152146,dehydration
67163,145123,dehydration
67163,153410,dehydration
67164,145603,dehydration
67164,152255,dehydration
67164,155239,dehydration
67166,142773,dehydration
67166,151661,dehydration
67169,152310,dehydration
67169,152790,dehydration
67170,149691,dehydration
67170,151025,dehydration
67170,155835,dehydration
67170,155956,starvation
67171,148591,starvation
67171,149343,dehydration
67171,155326,starvation
67172,154177,dehydration
67172,154634,dehydration
67172,155014,starvation
67173,155307,starvation
67174,154144,starvation
67176,147725,dehydration
67177,122025,dehydration
67177,147293,dehydration
67177,154321,starvation
67178,150433,dehydration
67178,151001,dehydration
67178,152131,starvation
67178,155325,dehydration
67180,145039,dehydration
67180,156653,dehydration
67182,147140,starvation
67183,156273,dehydration
67185,155289,starvation
67185,155347,dehydration
67185,155843,dehydration
67185,156209,dehydration
67187,155104,dehydration
67187,156019,dehydration
67189,146341,starvation
67189,148501,dehydration
67189,148516,dehydration
67189,150083,starvation
67189,154728,dehydration
67189,156023,dehydration
67190,152908,dehydration
67191,156608,dehydration
67192,146049,dehydration
67192,156005,dehydration
67192,156335,dehydration
67192,156709,dehydration
67193,149087,dehydration
67193,154044,dehydration
67193,155208,dehydration
67194,149500,starvation
67194,151131,starvation
67194,151800,starvation
67197,149532,dehydration
67197,150506,dehydration
67197,152659,starvation
67197,154126,dehydration
67197,154428,dehydration
67197,156193,dehydration
67198,152293,dehydration
67198,153120,dehydration
67198,154895,dehydration
67199,141956,starvation
67200,156080,starvation
67201,154853,dehydration
67201,155574,starvation
67202,150641,dehydration
67202,153309,dehydration
67203,149096,starvation
67204,147695,dehydration
67205,148010,dehydration
67205,154733,dehydration
67205,154987,starvation
67206,145567,dehydration
67206,151775,dehydration
67208,149505,dehydration
67208,156513,dehydration
67210,133879,dehydration
67212,124228,dehydration
67212,144426,dehydration
67212,148446,starvation
67212,148555,dehydration
67212,154048,dehydration
67212,154438,dehydration
67213,146607,dehydration
67213,151665,dehydration
67214,145347,dehydration
67214,146458,dehydration
67214,151202,dehydration
67214,151609,starvation
67214,155792,dehydration
67214,156639,dehydration
67215,155210,starvation
67216,138009,dehydration
67216,155006,dehydration
67216,156122,dehydration
67217,152375,dehydration
67217,155503,dehydration
67218,152223,dehydration
67218,153563,dehydration
67219,147508,dehydration
67220,150252,dehydration
67220,152133,dehydration
67220,153070,dehydration
67220,154081,dehydration
67220,154742,dehydration
67220,156378,starvation
67221,151100,dehydration
67221,155454,dehydration
67222,149644,dehydration
67222,154777,starvation
67222,156059,starvation
67222,156173,dehydration
67223,124322,dehydration
67224,145309,starvation
67224,147685,starvation
67224,154340,starvation
67225,121498,starvation
67225,134008,starvation
67226,155575,dehydration
67227,116621,starvation
67227,125899,starvation
67227,144546,dehydration
67227,145941,dehydration
67227,150941,starvation
67228,146870,dehydration
67228,154724,dehydration
67229,149868,dehydration
67230,127222,dehydration
67231,142052,dehydration
67231,155412,dehydration
67231,155524,dehydration
67231,155857,dehydration
67231,155877,dehydration
67233,149864,dehydration
67233,154978,dehydration
67233,155364,dehydration
67233,155396,dehydration
67234,152288,dehydration
67234,152404,starvation
67234,152490,starvation
67235,153913,dehydration
67235,156570,dehydration
67236,149457,starvation
67236,152748,starvation
67236,156169,dehydration
67236,156260,dehydration
67236,156572,dehydration
67237,153911,dehydration
67238,147625,dehydration
67239,149334,dehydration
67239,152934,dehydration
67239,153769,starvation
67239,154786,dehydration
67239,154843,dehydration
67239,156315,dehydration
67240,150452,dehydration
67240,154534,dehydration
67240,156254,starvation
67241,149751,starvation
67241,150549,starvation
67241,151509,dehydration
67241,152477,starvation
67241,155308,dehydration
67242,155132,starvation
67243,154361,dehydration
67243,156564,dehydration
67244,147771,dehydration
67244,154298,starvation
67245,146026,dehydration
67245,150347,starvation
67245,153581,starvation
67246,135493,starvation
67246,154441,starvation
67247,151496,starvation
67247,153223,dehydration
67247,153898,starvation
67249,147886,dehydration
67249,155597,dehydration
67250,152332,starvation
67251,155953,dehydration
67252,150732,dehydration
67253,153956,dehydration
67253,154046,dehydration
67253,156410,dehydration
67254,149904,dehydration
67255,147800,dehydration
67255,153244,dehydration
67255,154868,dehydration
67255,156702,dehydration
67256,142914,dehydration
67256,151893,dehydration
67257,146617,dehydration
67258,154342,dehydration
67259,152561,dehydration
67260,124907,dehydration
67260,148548,dehydration
67262,156056,dehydration
67263,152144,dehydration
67263,152842,dehydration
67265,149497,dehydration
67265,152195,dehydration
67267,152203,dehydration
67268,148059,dehydration
67268,156535,dehydration
67269,155483,dehydration
67270,151375,dehydration
67270,155085,dehydration
67270,155814,starvation
67271,152706,starvation
67271,154439,starvation
67271,156128,dehydration
67272,152369,starvation
67273,130095,dehydration
67273,138935,dehydration
67275,143535,dehydration
67275,147062,dehydration
67275,147851,dehydration
67275,154688,dehydration
67275,155883,dehydration
67275,156615,dehydration
67279,148775,dehydration
67280,155038,dehydration
67281,144200,dehydration
67281,154791,starvation
67282,119337,dehydration
67282,156294,dehydration
67284,153739,starvation
67284,155378,starvation
67285,154219,starvation
67286,139244,dehydration
67286,149936,dehydration
67286,152862,dehydration
67287,152138,starvation
67287,154009,starvation
67287,154450,dehydration
67288,135326,dehydration
67288,152327,dehydration
67289,135658,dehydration
67289,152848,starvation
67289,154572,dehydration
67289,154663,dehydration
67289,154682,dehydration
67289,154995,dehydration
67289,155160,dehydration
67289,155915,dehydration
67290,148363,starvation
67290,150843,dehydration
67290,154664,dehydration
67291,149981,dehydration
67291,153020,starvation
67291,154627,dehydration
67293,151278,starvation
67293,151533,dehydration
67293,153301,dehydration
67294,119914,dehydration
67294,133605,dehydration
67295,148737,dehydration
67296,121507,dehydration
67296,139418,dehydration
67296,144292,dehydration
67296,151185,dehydration
67298,110030,starvation
67298,149432,dehydration
67298,150495,dehydration
67298,152123,dehydration
67298,154510,dehydration
67299,154778,dehydration
67299,155796,dehydration
67299,156377,dehydration
67300,149815,dehydration
67300,150393,dehydration
67300,155737,dehydration
67301,154279,starvation
67302,140929,dehydration
67302,152896,starvation
67302,155125,starvation
67302,156301,dehydration
67303,155048,dehydration
67303,155690,starvation
67304,149783,starvation
67304,156136,dehydration
67305,145246,dehydration
67305,150503,starvation
67305,156719,dehydration
67306,128404,dehydration
67306,156284,starvation
67306,156306,dehydration
67307,134079,dehydration
67307,154924,dehydration
67307,155765,dehydration
67308,102683,dehydration
67308,135982,starvation
67308,154860,dehydration
67309,154064,dehydration
67309,156642,starvation
67310,139318,dehydration
67310,151747,dehydration
67310,153450,dehydration
67311,117645,dehydration
67311,153042,starvation
67311,155301,starvation
67312,156274,dehydration
67313,155519,dehydration
67313,156103,starvation
67316,154911,dehydration
67317,154242,dehydration
67317,156717,dehydration
67319,155082,dehydration
67320,156488,dehydration
67321,152986,dehydration
67322,134510,dehydration
67322,154011,starvation
67323,156669,dehydration
67324,148384,dehydration
67324,154479,dehydration
67325,104957,dehydration
67325,143351,dehydration
67325,152860,dehydration
67326,151645,starvation
67326,156635,dehydration
67327,138275,starvation
67328,155518,starvation
67330,154521,dehydration
67331,149465,dehydration
67331,155533,dehydration
67333,135015,starvation
67333,135452,dehydration
67333,155098,dehydration
67333,155407,dehydration
67333,155458,dehydration
67334,151648,dehydration
67334,153258,dehydration
67334,156044,dehydration
67334,156124,dehydration
67335,148435,dehydration
67335,149182,dehydration
67335,152749,dehydration
67335,154174,dehydration
67336,151024,dehydration
67336,151282,dehydration
67336,154363,dehydration
67336,156237,dehydration
67336,156414,dehydration
67336,156660,dehydration
67336,156758,dehydration
67337,122339,dehydration
67337,154377,dehydration
67337,155840,dehydration
67338,113761,dehydration
67338,153815,dehydration
67338,154517,dehydration
67338,155000,dehydration
67338,155309,dehydration
67338,156480,dehydration
67339,155321,dehydration
67340,154187,dehydration
67341,152354,dehydration
67341,156285,dehydration
67342,122826,dehydration
67342,130961,dehydration
67342,138644,dehydration
67343,149953,dehydration
67344,152883,dehydration
67344,153220,starvation
67345,143831,dehydration
67345,152944,dehydration
67345,154094,starvation
67346,152972,dehydration
67347,152724,dehydration
67348,151701,dehydration
67348,155367,dehydration
67350,140583,starvation
67350,151952,dehydration
67351,156566,dehydration
67351,156625,dehydration
67352,149894,dehydration
67352,155265,dehydration
67354,154622,starvation
67354,155413,dehydration
67355,138130,dehydration
67355,143853,dehydration
67355,155933,dehydration
67355,156466,dehydration
67355,156605,dehydration
67356,112146,dehydration
67356,155595,dehydration
67357,156558,dehydration
67357,156784,dehydration
67358,148037,dehydration
67359,153150,dehydration
67359,155872,dehydration
67360,149323,dehydration
67361,148761,dehydration
67362,147895,dehydration
67363,137310,dehydration
67364,154623,dehydration
67364,155336,dehydration
67364,156849,dehydration
67365,146742,dehydration
67365,153321,starvation
67365,156400,starvation
67366,149795,starvation
67367,150068,dehydration
67367,156462,dehydration
67367,156659,starvation
67368,119169,dehydration
67368,149666,dehydration
67368,151653,dehydration
67368,153090,dehydration
67368,154969,dehydration
67368,156700,starvation
67368,156701,starvation
67369,147212,starvation
67370,154456,starvation
67370,156826,dehydration
67371,154022,dehydration
67371,155884,dehydration
67372,149872,dehydration
67372,155211,dehydration
67372,156793,dehydration
67373,153764,dehydration
67373,155105,dehydration
67374,153753,dehydration
67374,155609,dehydration
67376,153285,dehydration
67376,154083,starvation
67376,154140,dehydration
67377,154642,dehydration
67377,156048,dehydration
67377,156542,starvation
67378,152974,dehydration
67378,154649,starvation
67378,155398,dehydration
67378,155429,dehydration
67378,156743,starvation
67379,154445,dehydration
67379,156403,starvation
67380,153293,dehydration
67380,154448,dehydration
67381,145050,starvation
67381,153730,dehydration
67381,156831,dehydration
67383,149911,starvation
67384,123141,dehydration
67384,151711,dehydration
67384,154709,dehydration
67384,156238,dehydration
67385,147735,dehydration
67386,138478,dehydration
67386,153997,dehydration
67387,145623,dehydration
67389,152672,dehydration
67392,148913,starvation
67392,156445,dehydration
67393,134249,dehydration
67393,156138,dehydration
67396,154499,dehydration
67396,155205,starvation
67396,155613,starvation
67397,155585,dehydration
67398,150237,starvation
67399,154828,dehydration
67399,155240,dehydration
67400,141376,dehydration
67400,154830,dehydration
67400,156217,dehydration
67401,147512,dehydration
67401,147919,starvation
67403,152244,dehydration
67404,154882,dehydration
67405,151284,dehydration
67405,151631,dehydration
67405,155500,dehydration
67405,155904,dehydration
67405,155934,dehydration
67406,148685,dehydration
67406,152988,dehydration
67406,154500,dehydration
67406,155087,dehydration
67406,155447,dehydration
67406,156286,dehydration
67407,145984,dehydration
67407,153812,dehydration
67408,155624,dehydration
67409,142090,dehydration
67409,148638,dehydration
67409,153026,dehydration
67409,153043,dehydration
67409,153662,dehydration
67409,154359,dehydration
67409,155299,dehydration
67409,156402,dehydration
67409,156490,starvation
67409,156757,starvation
67409,156850,dehydration
67410,147754,dehydration
67410,148066,dehydration
67411,87226,dehydration
67411,112831,dehydration
67411,152989,starvation
67412,151713,starvation
67412,153681,dehydration
67412,155561,starvation
67413,152515,starvation
67414,146690,starvation
67414,149596,dehydration
67414,152795,starvation
67414,154694,dehydration
67414,154888,starvation
67414,155058,starvation
67415,148716,dehydration
67415,155832,dehydration
67416,109991,starvation
67416,140015,starvation
67416,155977,dehydration
67416,156239,dehydration
67417,146225,dehydration
67418,144311,starvation
67418,151470,dehydration
67419,152552,dehydration
67420,145990,dehydration
67421,152387,dehydration
67422,151267,dehydration
67422,155593,dehydration
67423,153529,dehydration
67424,155985,starvation
67424,156134,dehydration
67424,156357,dehydration
67425,123235,dehydration
67426,146921,starvation
67426,149472,starvation
67426,153061,dehydration
67426,155286,starvation
67426,156727,dehydration
67427,147399,dehydration
67427,155770,dehydration
67428,156373,dehydration
67428,156524,dehydration
67430,150980,dehydration
67430,154430,dehydration
67431,155050,dehydration
67432,155171,dehydration
67433,152513,dehydration
67434,130883,dehydration
67434,154306,dehydration
67435,151429,dehydration
67435,154444,starvation
67435,155677,starvation
67436,153047,starvation
67436,154211,dehydration
67437,146928,dehydration
67437,147644,starvation
67437,147649,dehydration
67438,144711,dehydration
67438,145185,dehydration
67438,154908,dehydration
67440,152775,dehydration
67440,154611,starvation
67440,155682,dehydration
67440,156691,starvation
67441,155456,starvation
67441,155508,starvation
67441,155764,dehydration
67441,156473,starvation
67442,151230,starvation
67442,154329,dehydration
67442,154841,starvation
67442,155090,starvation
67442,155162,starvation
67442,155274,starvation
67442,155570,starvation
67442,155614,dehydration
67442,155865,starvation
67442,155921,starvation
67442,155945,starvation
67442,156248,starvation
67442,156321,starvation
67443,152512,starvation
67443,154803,starvation
67443,154885,starvation
67443,155146,starvation
67443,155247,starvation
67443,155323,starvation
67443,155351,starvation
67443,155389,starvation
67443,155573,starvation
67443,156049,starvation
67443,156297,starvation
67443,156630,starvation
67443,156699,starvation
67443,156722,starvation
67444,141712,starvation
67444,154797,starvation
67444,154824,dehydration
67444,154994,starvation
67444,155016,starvation
67444,155057,dehydration
67444,155143,starvation
67444,155353,starvation
67444,155405,starvation
67444,155603,starvation
67444,155722,starvation
67444,155784,starvation
67444,155836,starvation
67444,155940,starvation
67444,156079,starvation
67444,156102,starvation
67444,156408,starvation
67444,156569,starvation
67444,156761,starvation
67444,156805,starvation
67445,142567,starvation
67445,149825,starvation
67445,151206,dehydration
67445,152443,starvation
67445,153231,dehydration
67445,154290,dehydration
67445,155499,starvation
67445,155730,starvation
67445,156256,dehydration
67445,156324,starvation
67445,156412,starvation
67445,156427,starvation
67445,156632,starvation
67445,156748,starvation
67446,149714,dehydration
67446,155868,starvation
67446,156078,starvation
67446,156144,starvation
67446,156178,starvation
67446,156179,starvation
67446,156180,starvation
67446,156337,starvation
67446,156449,starvation
67446,156587,starvation
67446,156778,starvation
67447,156057,starvation
67447,156355,starvation
67447,156486,starvation
67447,156656,starvation
67447,156672,starvation
67447,156779,starvation
67448,150301,dehydration
67448,152534,starvation
67448,155199,dehydration
67448,155810,starvation
67448,156567,starvation
67449,154161,dehydration
67450,155523,dehydration
67455,125497,dehydration
67455,145538,dehydration
67458,114324,starvation
67458,156817,starvation
67459,135277,dehydration
67459,139890,dehydration
67461,152782,dehydration
67461,156918,starvation
67462,150782,dehydration
67462,153464,dehydration
67462,154001,dehydration
67462,154647,starvation
67463,143259,dehydration
67463,153553,dehydration
67463,153958,dehydration
67463,154266,dehydration
67463,155960,dehydration
67463,155987,dehydration
67464,147699,dehydration
67464,153140,dehydration
67464,156267,dehydration
67465,155025,dehydration
67466,153575,dehydration
67466,155469,dehydration
67467,154315,dehydration
67467,154725,dehydration
67467,154734,dehydration
67467,154785,dehydration
67467,155179,dehydration
67467,156181,dehydration
67468,113335,dehydration
67468,155818,dehydration
67469,118594,dehydration
67469,145357,starvation
67469,147717,dehydration
67469,149191,dehydration
67469,152994,dehydration
67469,153107,dehydration
67469,153650,dehydration
67469,153655,dehydration
67469,153719,dehydration
67469,154481,dehydration
67469,155168,dehydration
67469,155590,dehydration
67470,149239,dehydration
67470,154057,dehydration
67470,156204,dehydration
67470,156453,dehydration
67470,156852,dehydration
67471,131274,dehydration
67471,150585,dehydration
67471,153184,dehydration
67471,153185,dehydration
67471,154104,dehydration
67471,154794,starvation
67471,155024,dehydration
67471,155822,dehydration
67472,154514,starvation
67472,155679,dehydration
67473,155385,dehydration
67473,155766,dehydration
67474,154045,starvation
67474,154863,dehydration
67475,149033,dehydration
67475,154458,starvation
67475,155870,dehydration
67476,155029,starvation
67476,156358,starvation
67477,151825,starvation
67477,154922,dehydration
67477,156073,dehydration
67478,153407,starvation
67478,156142,dehydration
67479,151649,starvation
67479,153391,starvation
67480,151673,dehydration
67481,143876,dehydration
67482,107056,dehydration
67482,152298,dehydration
67483,152020,starvation
67483,156674,starvation
67484,154982,dehydration
67484,156342,dehydration
67485,154403,dehydration
67485,155951,starvation
67486,153629,dehydration
67486,156276,dehydration
67487,155642,starvation
67487,156855,starvation
67488,154774,starvation
67488,155404,starvation
67488,155844,starvation
67488,156041,starvation
67488,156058,starvation
67488,156838,starvation
67489,155976,starvation
67489,156054,starvation
67489,156435,starvation
67490,155233,starvation
67491,155133,dehydration
67492,156511,dehydration
67495,151360,starvation
67497,155952,dehydration
67497,155988,dehydration
67498,133636,dehydration
67499,132008,dehydration
67500,132009,dehydration
67500,155120,dehydration
67502,135695,dehydration
67502,154921,starvation
67503,138560,dehydration
67503,148909,starvation
67504,133423,starvation
67504,148981,starvation
67504,149056,starvation
67504,151279,starvation
67505,127813,starvation
67505,150715,starvation
67505,152301,starvation
67507,154629,starvation
67508,151170,dehydration
67508,156594,dehydration
67510,154951,dehydration
67512,155941,dehydration
67513,153235,dehydration
67516,153726,dehydration
67516,156816,dehydration
67517,142215,dehydration
67517,143861,dehydration
67517,153100,dehydration
67518,151306,starvation
67518,156597,dehydration
67519,148946,dehydration
67519,149086,starvation
67520,149823,starvation
67520,154475,dehydration
67521,147759,starvation
67522,152620,starvation
67523,152794,starvation
67524,137316,dehydration
67524,156810,dehydration
67525,149677,dehydration
67526,151599,dehydration
67528,151184,dehydration
67530,153366,dehydration
67530,156013,dehydration
67531,154614,dehydration
67532,151855,dehydration
67533,155151,dehydration
67534,155126,dehydration
67534,155261,dehydration
67534,155798,dehydration
67535,154866,dehydration
67536,150797,dehydration
67537,140057,dehydration
67537,142602,starvation
67538,135051,dehydration
67538,154870,starvation
67538,155527,starvation
67539,152108,dehydration
67539,154760,dehydration
67539,154808,starvation
67540,155357,starvation
67541,155043,dehydration
67542,148184,starvation
67542,150317,dehydration
67544,151088,dehydration
67545,139756,dehydration
67548,150845,dehydration
67548,151164,starvation
67548,151743,starvation
67548,155668,dehydration
67550,156726,dehydration
67551,153557,starvation
67554,144104,starvation
67554,144954,dehydration
67554,156369,dehydration
67555,155145,dehydration
67556,137382,starvation
67556,154704,dehydration
67558,140738,dehydration
67559,154984,dehydration
67560,152921,dehydration
67560,155530,dehydration
67561,156741,dehydration
67562,134580,dehydration
67562,155053,starvation
67563,153327,dehydration
67563,156069,dehydration
67564,156937,dehydration
67565,148897,starvation
67565,154772,dehydration
67566,142732,starvation
67566,151970,dehydration
67566,156308,dehydration
67568,151016,dehydration
67569,146503,dehydration
67569,153877,dehydration
67569,155619,dehydration
67569,156026,dehydration
67571,146009,starvation
67572,150686,dehydration
67572,155416,starvation
67573,143778,starvation
67573,154478,starvation
67573,155549,starvation
67574,147338,starvation
67574,148704,dehydration
67574,152831,starvation
67574,156374,starvation
67575,149427,dehydration
67575,151669,dehydration
67575,154376,dehydration
67575,154628,starvation
67575,156347,dehydration
67576,154400,dehydration
67576,156510,dehydration
67577,145459,starvation
67578,122849,starvation
67579,153132,dehydration
67579,155175,dehydration
67579,155541,dehydration
67580,155310,dehydration
67581,106211,dehydration
67581,155927,dehydration
67583,153461,dehydration
67583,153854,dehydration
67585,155560,dehydration
67587,95955,dehydration
67587,148146,starvation
67587,150350,dehydration
67588,149125,dehydration
67590,155989,dehydration
67590,156388,starvation
67591,150729,starvation
67591,151245,dehydration
67591,156607,dehydration
67592,153287,starvation
67593,127209,dehydration
67593,132791,starvation
67594,130599,dehydration
67594,145556,starvation
67594,146924,dehydration
67594,155888,starvation
67595,147817,dehydration
67595,150933,dehydration
67595,156781,starvation
67596,154484,starvation
67596,155913,starvation
67597,133845,dehydration
67597,153180,dehydration
67597,155671,starvation
67597,155875,starvation
67598,140288,dehydration
67598,153201,starvation
67598,154896,starvation
67599,143500,starvation
67600,152435,starvation
67600,156433,dehydration
67601,150460,starvation
67601,156634,dehydration
67604,153218,starvation
67604,155684,starvation
67605,154224,dehydration
67605,154410,dehydration
67605,156387,dehydration
67605,156413,dehydration
67605,156585,dehydration
67606,144681,dehydration
67606,147577,starvation
67606,147945,dehydration
67606,154925,dehydration
67608,156882,dehydration
67609,149356,dehydration
67609,152816,dehydration
67613,152847,dehydration
67613,155213,dehydration
67613,155520,dehydration
67614,151501,dehydration
67614,155890,dehydration
67615,156279,dehydration
67615,156430,dehydration
67617,152188,dehydration
67617,154884,dehydration
67620,150034,dehydration
67620,156075,starvation
67622,152756,dehydration
67623,154431,starvation
67623,156828,dehydration
67625,113941,starvation
67625,149368,starvation
67625,155635,dehydration
67626,150120,dehydration
67627,146944,dehydration
67627,155118,dehydration
67629,154552,dehydration
67630,147963,starvation
67630,154660,dehydration
67631,156336,starvation
67633,143017,dehydration
67633,150132,starvation
67633,156967,starvation
67634,152737,dehydration
67634,155998,dehydration
67635,155602,dehydration
67635,156329,dehydration
67636,156557,dehydration
67638,155492,dehydration
67640,129373,dehydration
67640,152014,dehydration
67640,154364,dehydration
67642,152193,dehydration
67643,149800,dehydration
67644,149213,dehydration
67644,151512,starvation
67644,156011,dehydration
67644,156364,starvation
67645,123803,dehydration
67645,142861,dehydration
67646,155117,dehydration
67649,138088,dehydration
67649,149889,starvation
67649,152266,starvation
67649,156518,starvation
67650,154080,starvation
67650,155715,dehydration
67650,155891,starvation
67650,156004,dehydration
67651,127572,dehydration
67651,149078,dehydration
67651,155375,dehydration
67651,156361,starvation
67652,152402,starvation
67652,152713,dehydration
67652,154281,dehydration
67652,155986,dehydration
67655,152924,starvation
67656,154390,dehydration
67656,156101,starvation
67657,149401,starvation
67657,155569,dehydration
67658,154765,starvation
67660,133216,starvation
67660,156769,dehydration
67662,143134,starvation
67662,150958,dehydration
67662,155697,starvation
67662,156265,dehydration
67663,145096,starvation
67663,147777,dehydration
67663,156827,starvation
67663,156897,starvation
67664,143646,dehydration
67665,155992,dehydration
67665,156814,starvation
67666,152378,dehydration
67667,145496,dehydration
67667,156665,starvation
67668,157018,dehydration
67670,151302,dehydration
67671,130354,dehydration
67671,145691,dehydration
67671,155386,dehydration
67671,156095,dehydration
67672,124521,dehydration
67672,156468,dehydration
67673,153186,dehydration
67675,155656,starvation
67676,147999,dehydration
67676,148752,dehydration
67677,148311,starvation
67677,151928,dehydration
67678,151138,starvation
67680,149143,starvation
67680,152546,dehydration
67680,155086,starvation
67682,147768,dehydration
67682,155475,dehydration
67682,156949,dehydration
67682,157052,dehydration
67683,146285,dehydration
67683,153772,dehydration
67683,155579,dehydration
67683,156372,dehydration
67684,119168,dehydration
67684,152528,starvation
67684,155834,dehydration
67684,156317,dehydration
67686,153927,starvation
67686,155479,starvation
67686,155493,dehydration
67687,155480,dehydration
67687,155759,dehydration
67688,156431,dehydration
67689,156024,starvation
67690,154617,starvation
67691,154421,starvation
67691,155926,starvation
67693,132088,dehydration
67693,147365,dehydration
67693,148056,starvation
67693,156099,dehydration
67694,118833,starvation
67694,148057,starvation
67694,155465,starvation
67695,153884,dehydration
67696,152442,dehydration
67696,156223,starvation
67697,149212,dehydration
67697,152245,dehydration
67697,152277,dehydration
67697,154103,dehydration
67697,154369,dehydration
67697,154469,dehydration
67697,154904,dehydration
67697,155019,dehydration
67697,155812,dehydration
67697,156683,dehydration
67698,149635,dehydration
67699,154511,dehydration
67700,153355,starvation
67701,151854,dehydration
67701,154755,dehydration
67701,156338,starvation
67702,154407,dehydration
67703,146147,starvation
67703,150116,dehydration
67703,152157,dehydration
67703,153671,dehydration
67703,156469,starvation
67703,156621,dehydration
67704,153756,dehydration
67705,146074,starvation
67705,155285,starvation
67706,144374,dehydration
67706,153041,dehydration
67706,153299,starvation
67707,151195,dehydration
67708,156185,starvation
67709,123831,starvation
67709,137248,dehydration
67709,147046,starvation
67709,149597,dehydration
67712,155243,dehydration
67712,155903,dehydration
67713,146053,dehydration
67714,151559,dehydration
67714,152438,dehydration
67714,153032,dehydration
67714,154311,dehydration
67717,157040,starvation
67717,157064,dehydration
67718,100585,dehydration
67718,156595,dehydration
67719,155316,dehydration
67719,156502,starvation
67720,119980,dehydration
67720,154935,dehydration
67720,156857,starvation
67720,156888,starvation
67721,153451,starvation
67721,154646,starvation
67721,155577,dehydration
67721,157036,starvation
67722,154002,starvation
67722,156724,dehydration
67722,157070,starvation
67723,153139,starvation
67723,154095,dehydration
67724,146707,dehydration
67724,156943,starvation
67725,151611,starvation
67725,153208,dehydration
67725,157006,starvation
67726,149903,starvation
67726,151397,dehydration
67726,153310,dehydration
67726,156158,dehydration
67726,157066,starvation
67727,155254,dehydration
67728,156515,starvation
67729,156946,starvation
67730,149960,starvation
67730,150771,starvation
67730,153215,starvation
67730,153262,dehydration
67730,154356,starvation
67730,154541,starvation
67730,154790,dehydration
67730,156606,starvation
67730,156807,starvation
67731,102592,starvation
67731,118516,starvation
67731,144696,starvation
